DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Chimaltenango,San Andrés Itzapa,Febrero,2015.0,1.0,Diciembre,Chimaltenango,Chimaltenango,29.0,22.0,Maya,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Chimaltenango,San Andrés Itzapa,Marzo,2015.0,28.0,Noviembre,Chimaltenango,San Andrés Itzapa,43.0,37.0,Maya,Maya,Guatemala,Guatemala,Ninguno,Ninguno,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
Chimaltenango,San Andrés Itzapa,Abril,2015.0,30.0,Diciembre,Santa Rosa,Casillas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,Ignorado,No especificado en otro grupo
Chimaltenango,San Andrés Itzapa,Junio,2015.0,18.0,Julio,Chimaltenango,San Andrés Itzapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Guanagazapa,Abril,2015.0,18.0,Diciembre,Escuintla,Guanagazapa,41.0,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,Ignorado
Alta Verapaz,Santa Catalina la Tinta,Mayo,2015.0,15.0,Octubre,Alta Verapaz,Santa Catalina la Tinta,25.0,22.0,Maya,Maya,Guatemala,Guatemala,Básico,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,San Raymundo,Marzo,2015.0,10.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",No especificado en otro grupo
Guatemala,San Raymundo,Marzo,2015.0,20.0,Noviembre,Guatemala,San Juan Sacatepéquez,29.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,Oficinistas
Guatemala,San Raymundo,Mayo,2015.0,7.0,Noviembre,Guatemala,Guatemala,27.0,25.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Alta Verapaz,Chisec,Marzo,2015.0,18.0,Diciembre,Alta Verapaz,Chisec,Ignorado,34.0,Maya,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
San Marcos,San Pedro Sacatepéquez,Enero,2015.0,16.0,Octubre,San Marcos,San Pedro Sacatepéquez,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Ninguno,Ninguno,Operadores de instalaciones fijas y máquinas,No especificado en otro grupo
San Marcos,San Pedro Sacatepéquez,Febrero,2015.0,12.0,Diciembre,San Marcos,San Marcos,Ignorado,29.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,San Pedro Sacatepéquez,Febrero,2015.0,16.0,Diciembre,San Marcos,San Pedro Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
San Marcos,San Pedro Sacatepéquez,Abril,2015.0,3.0,Noviembre,San Marcos,San Pedro Sacatepéquez,Ignorado,33.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,No especificado en otro grupo,Oficinistas
San Marcos,San Pedro Sacatepéquez,Mayo,2015.0,29.0,Diciembre,San Marcos,San Pedro Sacatepéquez,31.0,31.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Retalhuleu,San Andrés Villa Seca,Enero,2015.0,3.0,Diciembre,Suchitepequez,Cuyotenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Primaria,Primaria,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
Retalhuleu,San Andrés Villa Seca,Febrero,2015.0,27.0,Noviembre,Suchitepequez,Cuyotenango,49.0,44.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Primaria,Ignorado,No especificado en otro grupo
Retalhuleu,San Andrés Villa Seca,Febrero,2015.0,9.0,Diciembre,Retalhuleu,San Andrés Villa Seca,Ignorado,31.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Básico,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
Guatemala,San José del Golfo,Febrero,2015.0,14.0,Octubre,Guatemala,San José del Golfo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,No especificado en otro grupo
Guatemala,San José del Golfo,Febrero,2015.0,30.0,Diciembre,Guatemala,San José del Golfo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
Guatemala,San José del Golfo,Marzo,2015.0,12.0,Agosto,Guatemala,San José del Golfo,25.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Diversificado,No especificado en otro grupo,Oficinistas
Guatemala,San José del Golfo,Marzo,2015.0,26.0,Noviembre,Guatemala,Guatemala,38.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,No especificado en otro grupo
Sacatepequez,San Lucas Sacatepéquez,Enero,2015.0,24.0,Septiembre,Sacatepequez,San Lucas Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Sacatepequez,San Lucas Sacatepéquez,Enero,2015.0,12.0,Septiembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepequez,San Lucas Sacatepéquez,Enero,2015.0,16.0,Octubre,Sacatepequez,San Lucas Sacatepéquez,26.0,26.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Universitario,No especificado en otro grupo,No especificado en otro grupo
Sacatepequez,San Lucas Sacatepéquez,Enero,2015.0,16.0,Diciembre,Sacatepequez,San Bartolomé Milpas Altas,40.0,41.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,Ignorado
Sacatepequez,San Lucas Sacatepéquez,Febrero,2015.0,14.0,Marzo,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Sacatepequez,San Lucas Sacatepéquez,Marzo,2015.0,18.0,Agosto,Sacatepequez,San Lucas Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,Ignorado,Ignorado
Sacatepequez,San Lucas Sacatepéquez,Marzo,2015.0,13.0,Agosto,Sacatepequez,San Lucas Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Zacapa,Zacapa,Enero,2015.0,28.0,Octubre,Zacapa,Río Hondo,25.0,28.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Zacapa,Zacapa,Enero,2015.0,12.0,Agosto,Zacapa,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Zacapa,Enero,2015.0,19.0,Agosto,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",Ignorado
Zacapa,Zacapa,Enero,2015.0,29.0,Diciembre,Zacapa,Zacapa,56.0,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Zacapa,Febrero,2015.0,5.0,Septiembre,Zacapa,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Zacapa,Zacapa,Febrero,2015.0,26.0,Noviembre,Zacapa,Zacapa,27.0,28.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Empleados contables y encargados del registro de materiales
Zacapa,Zacapa,Febrero,2015.0,1.0,Octubre,Zacapa,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Zacapa,Zacapa,Febrero,2015.0,19.0,Diciembre,Zacapa,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Zacapa,Zacapa,Febrero,2015.0,12.0,Agosto,Zacapa,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Zacapa,Marzo,2015.0,19.0,Diciembre,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Zacapa,Marzo,2015.0,29.0,Diciembre,Zacapa,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Zacapa,Zacapa,Marzo,2015.0,29.0,Diciembre,Zacapa,Zacapa,37.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Zacapa,Marzo,2015.0,18.0,Noviembre,Zacapa,Zacapa,25.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de la enseñanza,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Zacapa,Zacapa,Marzo,2015.0,23.0,Julio,Zacapa,Zacapa,30.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Zacapa,Zacapa,Abril,2015.0,5.0,Diciembre,Zacapa,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Profesionales de la enseñanza
Zacapa,Zacapa,Abril,2015.0,13.0,Noviembre,Zacapa,Zacapa,69.0,52.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Ignorado,No especificado en otro grupo,Ignorado
Zacapa,Zacapa,Junio,2015.0,30.0,Diciembre,Zacapa,Zacapa,35.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
Jalapa,Jalapa,Enero,2015.0,12.0,Noviembre,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Jalapa,Jalapa,Enero,2015.0,25.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Conductores de vehículos y operadores de equipos pesados móviles,No especificado en otro grupo
Jalapa,Jalapa,Enero,2015.0,28.0,Noviembre,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Enero,2015.0,2.0,Diciembre,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Jalapa,Jalapa,Enero,2015.0,17.0,Diciembre,Jalapa,Monjas,23.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Enero,2015.0,17.0,Diciembre,Jalapa,San Pedro Pinula,26.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Enero,2015.0,8.0,Octubre,Jalapa,Jalapa,39.0,Ignorado,Maya,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
Jalapa,Jalapa,Enero,2015.0,13.0,Noviembre,Jalapa,Jalapa,25.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Enero,2015.0,28.0,Noviembre,Jalapa,Jalapa,45.0,26.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Jalapa,Jalapa,Enero,2015.0,2.0,Diciembre,Jalapa,Monjas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Enero,2015.0,15.0,Diciembre,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Jalapa,Jalapa,Febrero,2015.0,10.0,Septiembre,Jalapa,Jalapa,28.0,20.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines",No especificado en otro grupo
Jalapa,Jalapa,Febrero,2015.0,29.0,Diciembre,Jalapa,Jalapa,39.0,Ignorado,Maya,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
Jalapa,Jalapa,Febrero,2015.0,18.0,Diciembre,Jalapa,Jalapa,Ignorado,35.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Universitario,No especificado en otro grupo,Profesionales de la enseñanza
Jalapa,Jalapa,Febrero,2015.0,15.0,Diciembre,Jutiapa,Jutiapa,31.0,26.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Febrero,2015.0,22.0,Diciembre,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Febrero,2015.0,16.0,Octubre,Jalapa,Mataquescuintla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Jalapa,Jalapa,Febrero,2015.0,28.0,Abril,Jalapa,Monjas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Profesionales de la enseñanza,Profesionales de la enseñanza
Jalapa,Jalapa,Mayo,2015.0,18.0,Diciembre,Guatemala,Guatemala,45.0,51.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ninguno,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Jalapa,San Luis Jilotepeque,Enero,2015.0,6.0,Octubre,Jalapa,San Luis Jilotepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Jutiapa,Santa Catarina Mita,Enero,2015.0,10.0,Octubre,Jutiapa,Santa Catarina Mita,26.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,Oficinistas
Jutiapa,Santa Catarina Mita,Febrero,2015.0,10.0,Diciembre,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,Santa Catarina Mita,Marzo,2015.0,22.0,Abril,Jutiapa,Santa Catarina Mita,48.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines",Ignorado
Guatemala,Palencia,Febrero,2015.0,26.0,Agosto,Guatemala,Palencia,Ignorado,Ignorado,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Palencia,Junio,2015.0,25.0,Noviembre,Guatemala,Palencia,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Petapa,Enero,2015.0,10.0,Noviembre,Guatemala,Petapa,32.0,29.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,Oficinistas
Guatemala,Petapa,Enero,2015.0,26.0,Septiembre,Guatemala,Villa Nueva,49.0,48.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Petapa,Febrero,2015.0,23.0,Octubre,Guatemala,Mixco,33.0,30.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Petapa,Febrero,2015.0,22.0,Octubre,Guatemala,Guatemala,31.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Petapa,Marzo,2015.0,2.0,Diciembre,Guatemala,Guatemala,43.0,37.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ninguno,Vendedores,No especificado en otro grupo
Guatemala,Petapa,Marzo,2015.0,11.0,Junio,Guatemala,Petapa,31.0,29.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Petapa,Abril,2015.0,2.0,Diciembre,Escuintla,Escuintla,43.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Básico,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Petapa,Mayo,2015.0,5.0,Agosto,San Marcos,Comitancillo,24.0,19.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Básico,Vendedores,No especificado en otro grupo
Guatemala,Petapa,Mayo,2015.0,25.0,Noviembre,Guatemala,Petapa,26.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Petapa,Junio,2015.0,23.0,Junio,Guatemala,Guatemala,24.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Diversificado,Empleados contables y encargados del registro de materiales,Operadores de instalaciones fijas y máquinas
Guatemala,Petapa,Junio,2015.0,4.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Personal de los servicios de protección,No especificado en otro grupo
Sacatepequez,Antigua Guatemala,Enero,2015.0,27.0,Octubre,Sacatepequez,Antigua Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepequez,Antigua Guatemala,Enero,2015.0,14.0,Noviembre,Sacatepequez,Antigua Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepequez,Antigua Guatemala,Febrero,2015.0,13.0,Octubre,Escuintla,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepequez,Antigua Guatemala,Marzo,2015.0,9.0,Diciembre,Sacatepequez,Antigua Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Sacatepequez,Antigua Guatemala,Marzo,2015.0,21.0,Agosto,Sacatepequez,Antigua Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepequez,Antigua Guatemala,Marzo,2015.0,6.0,Noviembre,Sacatepequez,San Miguel Dueñas,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ninguno,Ignorado,Ignorado
Sacatepequez,Antigua Guatemala,Mayo,2015.0,22.0,Septiembre,Sacatepequez,Jocotenango,28.0,27.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Universitario,No especificado en otro grupo,No especificado en otro grupo
Sacatepequez,Antigua Guatemala,Mayo,2015.0,20.0,Agosto,Sacatepequez,Antigua Guatemala,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,San Rafael Pié de la Cuesta,Enero,2015.0,2.0,Septiembre,San Marcos,San Rafael Pié de la Cuesta,24.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,San Rafael Pié de la Cuesta,Enero,2015.0,11.0,Noviembre,San Marcos,San Rafael Pié de la Cuesta,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,San Rafael Pié de la Cuesta,Febrero,2015.0,10.0,Octubre,San Marcos,San Rafael Pié de la Cuesta,37.0,27.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Básico,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
San Marcos,San Rafael Pié de la Cuesta,Abril,2015.0,30.0,Abril,San Marcos,San Rafael Pié de la Cuesta,55.0,56.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,Conductores de vehículos y operadores de equipos pesados móviles,No especificado en otro grupo
San Marcos,San Rafael Pié de la Cuesta,Abril,2015.0,22.0,Octubre,San Marcos,San Rafael Pié de la Cuesta,46.0,45.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Primaria,Vendedores,No especificado en otro grupo
San Marcos,San Rafael Pié de la Cuesta,Abril,2015.0,22.0,Diciembre,San Marcos,San Rafael Pié de la Cuesta,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
Guatemala,San José Pinula,Enero,2015.0,13.0,Agosto,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Conductores de vehículos y operadores de equipos pesados móviles,No especificado en otro grupo
Guatemala,San José Pinula,Febrero,2015.0,15.0,Diciembre,Guatemala,San José Pinula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,San José Pinula,Febrero,2015.0,23.0,Diciembre,Guatemala,San José Pinula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,San José Pinula,Junio,2015.0,21.0,Agosto,Guatemala,San José Pinula,23.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Técnicos de la tecnología de la información y las comunicaciones,Oficinistas
Sacatepequez,Pastores,Enero,2015.0,8.0,Septiembre,Sacatepequez,Pastores,36.0,35.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,Profesionales de la enseñanza
San Marcos,San Pablo,Febrero,2015.0,16.0,Septiembre,San Marcos,San Pablo,Ignorado,34.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Primaria,Ignorado,Ignorado
San Marcos,San Pablo,Marzo,2015.0,20.0,Noviembre,San Marcos,San Pablo,54.0,49.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Primaria,Ignorado,No especificado en otro grupo
Huehuetenango,La Democracia,Enero,2015.0,23.0,Septiembre,Huehuetenango,La Democracia,52.0,47.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,Oficinistas
Huehuetenango,La Democracia,Marzo,2015.0,25.0,Abril,Huehuetenango,La Democracia,27.0,22.0,Maya,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Primaria,Vendedores,No especificado en otro grupo
Suchitepequez,Río Bravo,Enero,2015.0,3.0,Junio,Suchitepequez,Río Bravo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Suchitepequez,Río Bravo,Abril,2015.0,10.0,Julio,Suchitepequez,Río Bravo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Sacatepequez,Jocotenango,Febrero,2015.0,11.0,Noviembre,Sacatepequez,Jocotenango,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepequez,Jocotenango,Febrero,2015.0,26.0,Noviembre,Sacatepequez,Jocotenango,Ignorado,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,"Peones de la minería, la construcción, la industria manufacturera y el transporte",No especificado en otro grupo
Sacatepequez,Jocotenango,Febrero,2015.0,10.0,Octubre,Sacatepequez,Jocotenango,60.0,59.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Ninguno,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Sacatepequez,Jocotenango,Marzo,2015.0,29.0,Diciembre,Sacatepequez,Jocotenango,Ignorado,33.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
Sacatepequez,Jocotenango,Mayo,2015.0,3.0,Diciembre,Sacatepequez,Antigua Guatemala,55.0,33.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Profesionales de la enseñanza,Trabajadores de los servicios personales
Sacatepequez,Jocotenango,Junio,2015.0,10.0,Octubre,Sacatepequez,Jocotenango,27.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,"Profesionales en derecho, en ciencias sociales y culturales",Ignorado
