DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Guatemala,Guatemala,Septiembre,2013.0,2.0,Agosto,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2013.0,15.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2013.0,28.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,1.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2013.0,4.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Abril,2013.0,5.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2013.0,25.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2013.0,17.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,19.0,Septiembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Mixco,Abril,2013.0,5.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Escuintla,Abril,2013.0,4.0,Enero,Escuintla,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Cuilapa,Septiembre,2013.0,21.0,Agosto,Santa Rosa,Cuilapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Baja Verapaz,Rabinal,Mayo,2013.0,19.0,Abril,Baja Verapaz,Salamá,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,31.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Agosto,2013.0,25.0,Julio,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2013.0,16.0,Enero,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,San Marcos,Agosto,2013.0,17.0,Julio,San Marcos,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Totonicapan,Totonicapán,Noviembre,2013.0,1.0,Octubre,Totonicapan,Totonicapán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Octubre,2013.0,4.0,Septiembre,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Retalhuleu,Retalhuleu,Agosto,2013.0,23.0,Julio,Retalhuleu,Retalhuleu,50.0,49.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2013.0,8.0,Abril,Jutiapa,Jutiapa,48.0,47.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2013.0,30.0,Mayo,Guatemala,Guatemala,41.0,41.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,Huehuetenango,Noviembre,2013.0,19.0,Septiembre,Huehuetenango,Huehuetenango,39.0,38.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Cuilapa,Octubre,2013.0,17.0,Julio,Guatemala,Guatemala,40.0,37.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2013.0,3.0,Junio,Guatemala,Guatemala,39.0,37.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2013.0,9.0,Mayo,Guatemala,Guatemala,41.0,36.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2013.0,7.0,Mayo,Guatemala,Villa Nueva,38.0,34.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,16.0,Agosto,Guatemala,Guatemala,32.0,34.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Mazatenango,Octubre,2013.0,17.0,Octubre,Suchitepequez,Mazatenango,34.0,32.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Sacatepequez,Santa Lucía Milpas Altas,Marzo,2013.0,16.0,Enero,Escuintla,Escuintla,33.0,30.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2013.0,11.0,Enero,Guatemala,Guatemala,30.0,30.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2013.0,9.0,Julio,Guatemala,Guatemala,35.0,28.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Sacatepequez,San Lucas Sacatepéquez,Abril,2013.0,18.0,Enero,Sacatepequez,Antigua Guatemala,32.0,28.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Chiquimulilla,Noviembre,2013.0,20.0,Septiembre,Santa Rosa,Cuilapa,28.0,28.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Mazatenango,Julio,2013.0,11.0,Junio,Suchitepequez,Mazatenango,28.0,28.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,San Juan Sacatepéquez,Abril,2013.0,5.0,Febrero,Guatemala,Guatemala,35.0,26.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Peten,Flores,Octubre,2013.0,24.0,Septiembre,Peten,San Benito,26.0,25.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Villa Nueva,Octubre,2013.0,15.0,Agosto,Guatemala,Villa Nueva,25.0,25.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,Jutiapa,Junio,2013.0,3.0,Mayo,Jutiapa,Jutiapa,29.0,23.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,San Pedro Sacatepéquez,Junio,2013.0,21.0,Marzo,Guatemala,Guatemala,28.0,23.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2013.0,27.0,Agosto,Guatemala,Guatemala,26.0,23.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,Jutiapa,Septiembre,2013.0,6.0,Agosto,Jutiapa,Jutiapa,31.0,22.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2013.0,5.0,Abril,Guatemala,Guatemala,24.0,22.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Villa Nueva,Agosto,2013.0,16.0,Abril,Guatemala,Guatemala,25.0,21.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Julio,2013.0,3.0,Mayo,Guatemala,Guatemala,29.0,20.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Retalhuleu,Retalhuleu,Julio,2013.0,5.0,Mayo,Retalhuleu,Retalhuleu,20.0,17.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Retalhuleu,Retalhuleu,Septiembre,2013.0,5.0,Mayo,Retalhuleu,Retalhuleu,20.0,17.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,Malacatán,Noviembre,2013.0,30.0,Septiembre,San Marcos,Malacatán,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Abril,2014.0,14.0,Agosto,Quetzaltenango,Quetzaltenango,34.0,30.0,Maya,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2013.0,2.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2013.0,31.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Mazatenango,Junio,2013.0,8.0,Mayo,Suchitepequez,Mazatenango,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,13.0,Septiembre,Guatemala,Guatemala,45.0,40.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Santa Catarina Pinula,Noviembre,2013.0,13.0,Septiembre,Guatemala,Guatemala,45.0,40.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Mayo,2013.0,17.0,Mayo,Totonicapan,Totonicapán,30.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Villa Nueva,Abril,2013.0,20.0,Marzo,Guatemala,Villa Nueva,32.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Cuilapa,Noviembre,2013.0,28.0,Octubre,Jutiapa,Jutiapa,33.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2013.0,27.0,Junio,Guatemala,Guatemala,29.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Chinautla,Abril,2013.0,15.0,Febrero,Guatemala,Guatemala,24.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Nueva Concepción,Octubre,2013.0,2.0,Julio,Escuintla,Santa Lucía Cotzumalguapa,23.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Julio,2013.0,3.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Nicaragua,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Sacatepequez,Antigua Guatemala,Abril,2014.0,12.0,Diciembre,Sacatepequez,Antigua Guatemala,25.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2014.0,26.0,Septiembre,Guatemala,Villa Nueva,22.0,22.0,Ignorado,Ignorado,Guatemala,El Salvador,Básico,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Julio,2013.0,3.0,Junio,Guatemala,Guatemala,34.0,25.0,Ignorado,Ignorado,Guatemala,El Salvador,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2014.0,24.0,Abril,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2014.0,25.0,Noviembre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Alta Verapaz,Cobán,Abril,2014.0,16.0,Julio,Alta Verapaz,Cobán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,Huehuetenango,Abril,2014.0,20.0,Diciembre,Quetzaltenango,Quetzaltenango,Ignorado,37.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Julio,2013.0,24.0,Abril,Guatemala,Guatemala,31.0,25.0,Otro,Mestizo / ladino,Guatemala,Guatemala,Universitario,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2013.0,29.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2013.0,25.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2013.0,31.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2013.0,13.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,19.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2013.0,17.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2013.0,29.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Julio,2013.0,25.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Julio,2013.0,30.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Mayo,2013.0,9.0,Abril,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Mixco,Julio,2013.0,15.0,Febrero,Guatemala,Mixco,23.0,23.0,Ignorado,Ignorado,Guatemala,Guatemala,Básico,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2013.0,14.0,Mayo,Guatemala,Guatemala,29.0,22.0,Ignorado,Ignorado,Guatemala,Guatemala,Universitario,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Alta Verapaz,Cobán,Febrero,2014.0,6.0,Febrero,Alta Verapaz,Cobán,36.0,36.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Samayac,Diciembre,2013.0,26.0,Noviembre,Suchitepequez,Samayac,30.0,22.0,Maya,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2014.0,8.0,Octubre,Guatemala,Guatemala,40.0,36.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quiche,Chichicastenango,Octubre,2013.0,17.0,Septiembre,Quiche,Santa Cruz del Quiché,28.0,25.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2014.0,8.0,Octubre,Guatemala,Villa Nueva,25.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Mixco,Mayo,2013.0,6.0,Febrero,Guatemala,Guatemala,24.0,25.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Básico,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2014.0,7.0,Octubre,Guatemala,Guatemala,37.0,24.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Básico,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,11.0,Septiembre,Guatemala,Guatemala,30.0,24.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Mazatenango,Noviembre,2013.0,14.0,Junio,Suchitepequez,Mazatenango,21.0,20.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,Jutiapa,Julio,2013.0,27.0,Mayo,Jutiapa,Jutiapa,25.0,25.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Chiquimula,Enero,2014.0,14.0,Agosto,Chiquimula,Chiquimula,26.0,28.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Abril,2014.0,12.0,Septiembre,Guatemala,Guatemala,34.0,30.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,No especificado en otro grupo
Solola,Sololá,Diciembre,2013.0,19.0,Noviembre,Solola,Sololá,33.0,30.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Julio,2013.0,27.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,29.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,Ignorado,No especificado en otro grupo
Peten,San Benito,Agosto,2013.0,21.0,Junio,Peten,San Benito,51.0,37.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ignorado,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Abril,2013.0,21.0,Marzo,Guatemala,Guatemala,36.0,28.0,Ignorado,Ignorado,Canadá,Guatemala,Ninguno,Ignorado,Ignorado,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Julio,2013.0,5.0,Junio,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Vendedores
