DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Guatemala,Guatemala,Marzo,2022.0,24.0,Febrero,Guatemala,Guatemala,31.0,32.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Guatemala,Guatemala,Marzo,2022.0,26.0,Enero,Guatemala,Guatemala,29.0,30.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Post grado,Ignorado,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Guatemala,Guatemala,Noviembre,2022.0,19.0,Octubre,Guatemala,Guatemala,34.0,33.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Post grado,Universitario,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Guatemala,Guatemala,Marzo,2022.0,12.0,Enero,Guatemala,Guatemala,38.0,36.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Universitario,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Guatemala,Guatemala,Mayo,2022.0,25.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Guatemala,Guatemala,Junio,2022.0,19.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Guatemala,Guatemala,Diciembre,2022.0,19.0,Octubre,Guatemala,Guatemala,36.0,28.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Guatemala,Guatemala,Diciembre,2022.0,12.0,Septiembre,Guatemala,Guatemala,51.0,44.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Guatemala,Guatemala,Febrero,2022.0,18.0,Enero,Guatemala,Guatemala,37.0,35.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Diversificado,Profesionales de las ciencias y de la ingeniería,Técnicos de la tecnología de la información y las comunicaciones
Guatemala,Guatemala,Julio,2022.0,19.0,Mayo,Guatemala,Guatemala,60.0,55.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Oficinistas
Guatemala,Guatemala,Septiembre,2022.0,4.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,El Salvador,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,Oficinistas
Guatemala,Guatemala,Noviembre,2022.0,27.0,Septiembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,Oficinistas
Guatemala,Guatemala,Junio,2022.0,13.0,Mayo,Guatemala,Guatemala,32.0,35.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Universitario,Profesionales de las ciencias y de la ingeniería,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Noviembre,2022.0,19.0,Octubre,Guatemala,Guatemala,45.0,43.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Diversificado,Profesionales de las ciencias y de la ingeniería,Vendedores
Guatemala,Guatemala,Agosto,2022.0,22.0,Abril,Guatemala,Guatemala,52.0,46.0,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Universitario,Ninguna,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2022.0,11.0,Julio,Guatemala,Guatemala,49.0,40.0,Ignorado,"Mestizo, Ladino",Ecuador,Guatemala,Ignorado,Primaria,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2022.0,1.0,Septiembre,Guatemala,Guatemala,40.0,34.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Básico,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2023.0,21.0,Noviembre,Guatemala,Guatemala,31.0,31.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2022.0,16.0,Noviembre,Guatemala,Guatemala,33.0,30.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2022.0,7.0,Julio,Guatemala,Guatemala,46.0,41.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2022.0,7.0,Febrero,Guatemala,Guatemala,45.0,38.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2022.0,23.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,G. Bretaña E Irl. Del N.,Guatemala,Ignorado,Ninguna,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Julio,2022.0,7.0,Marzo,Guatemala,Guatemala,44.0,38.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Post grado,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Junio,2022.0,25.0,Abril,Guatemala,Guatemala,43.0,31.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2022.0,14.0,Octubre,Guatemala,Guatemala,34.0,35.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Junio,2022.0,11.0,Abril,Guatemala,Guatemala,38.0,39.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Abril,2022.0,16.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Chile,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2022.0,25.0,Enero,Guatemala,Guatemala,55.0,Ignorado,Ignorado,Ignorado,Estados Unidos De América,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2022.0,4.0,Agosto,Guatemala,Guatemala,38.0,30.0,"Mestizo, Ladino",Otro,Guatemala,Colombia,Ignorado,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Escuintla,Siquinalá,Diciembre,2022.0,21.0,Noviembre,Guatemala,Guatemala,43.0,40.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2022.0,18.0,Agosto,Guatemala,Guatemala,55.0,54.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Santa Catarina Pinula,Junio,2022.0,3.0,Junio,Guatemala,Guatemala,36.0,39.0,"Mestizo, Ladino",Ignorado,Guatemala,Brasil,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2022.0,26.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Honduras,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2022.0,5.0,Abril,Sacatepéquez,Antigua Guatemala,52.0,51.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Guatemala,Guatemala,Julio,2022.0,23.0,Junio,Sacatepéquez,Antigua Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,Ignorado
Santa Rosa,Cuilapa,Marzo,2022.0,1.0,Marzo,Santa Rosa,Cuilapa,35.0,Ignorado,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,Ignorado
Quetzaltenango,Quetzaltenango,Julio,2022.0,31.0,Marzo,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,El Salvador,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Quetzaltenango,Quetzaltenango,Agosto,2022.0,2.0,Agosto,Quetzaltenango,Quetzaltenango,36.0,37.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Especialistas en organización de la administración publica y de empresas
Quetzaltenango,Quetzaltenango,Junio,2022.0,2.0,Junio,Quetzaltenango,Quetzaltenango,38.0,35.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Quetzaltenango,Quetzaltenango,Septiembre,2022.0,12.0,Agosto,Quetzaltenango,Quetzaltenango,44.0,41.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Universitario,Profesionales de las ciencias y de la ingeniería,Personal de los servicios de protección
Quetzaltenango,Zunil,Septiembre,2022.0,11.0,Agosto,Quetzaltenango,Quetzaltenango,43.0,43.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Abril,2022.0,8.0,Marzo,Quetzaltenango,Quetzaltenango,50.0,49.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Post grado,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Octubre,2022.0,6.0,Octubre,Quetzaltenango,Quetzaltenango,40.0,46.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Junio,2022.0,26.0,Mayo,Suchitepequez,Mazatenango,51.0,50.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Básico,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Chimaltenango,Chimaltenango,Septiembre,2022.0,4.0,Agosto,Suchitepequez,Mazatenango,41.0,38.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Suchitepequez,San Gabriel,Noviembre,2022.0,24.0,Noviembre,Suchitepequez,Mazatenango,37.0,27.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
San Marcos,Malacatán,Marzo,2023.0,13.0,Octubre,Retalhuleu,Retalhuleu,42.0,37.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Especialistas en organización de la administración publica y de empresas
San Marcos,San Marcos,Enero,2023.0,7.0,Noviembre,San Marcos,San Marcos,44.0,38.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Especialistas en organización de la administración publica y de empresas
San Marcos,San Marcos,Marzo,2022.0,31.0,Enero,San Marcos,San Marcos,34.0,32.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Huehuetenango,Huehuetenango,Mayo,2023.0,12.0,Octubre,Huehuetenango,Huehuetenango,41.0,33.0,"Mestizo, Ladino",Ignorado,Guatemala,Honduras,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Huehuetenango,Huehuetenango,Agosto,2022.0,20.0,Julio,Huehuetenango,Huehuetenango,48.0,45.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Post grado,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Huehuetenango,Huehuetenango,Julio,2022.0,22.0,Abril,Huehuetenango,Huehuetenango,54.0,40.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Quiché,Santa Cruz del Quiché,Octubre,2022.0,5.0,Julio,Quiché,Santa Cruz del Quiché,47.0,53.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de la salud
Alta Verapaz,San Juan Chamelco,Marzo,2022.0,4.0,Marzo,Alta Verapaz,Cobán,48.0,51.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Profesionales de la enseñanza
Alta Verapaz,Cobán,Enero,2023.0,9.0,Septiembre,Alta Verapaz,Cobán,44.0,37.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Especialistas en organización de la administración publica y de empresas
Alta Verapaz,Tactic,Octubre,2022.0,10.0,Junio,Alta Verapaz,Cobán,45.0,30.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Especialistas en organización de la administración publica y de empresas
Alta Verapaz,Cahabón,Septiembre,2022.0,29.0,Julio,Alta Verapaz,Cobán,37.0,36.0,Maya,"Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Zacapa,Zacapa,Julio,2022.0,8.0,Junio,Zacapa,Zacapa,29.0,27.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Diversificado,Profesionales de las ciencias y de la ingeniería,Vendedores
Guatemala,Guatemala,Febrero,2023.0,13.0,Octubre,Zacapa,Zacapa,42.0,29.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2022.0,16.0,Noviembre,Jalapa,Jalapa,45.0,33.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Técnicos de la tecnología de la información y las comunicaciones
Guatemala,Mixco,Mayo,2022.0,25.0,Abril,Jalapa,Jalapa,30.0,28.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2022.0,26.0,Enero,Guatemala,Santa Catarina Pinula,33.0,30.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2022.0,15.0,Julio,Guatemala,Santa Catarina Pinula,38.0,36.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Ignorado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Escuintla,Escuintla,Marzo,2022.0,8.0,Marzo,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,Vendedores
Santa Rosa,Cuilapa,Marzo,2022.0,20.0,Enero,Santa Rosa,Barberena,52.0,23.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Huehuetenango,Huehuetenango,Julio,2022.0,16.0,Junio,Huehuetenango,Chiantla,33.0,30.0,Maya,"Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Alta Verapaz,San Pedro Carchá,Febrero,2023.0,2.0,Septiembre,Alta Verapaz,Santa Cruz Verapaz,34.0,28.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2022.0,8.0,Septiembre,Guatemala,San José Pinula,31.0,32.0,Otro,"Mestizo, Ladino",Estados Unidos De América,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Profesionales de nivel medio en operaciones financieras y administrativas
Guatemala,Guatemala,Julio,2022.0,6.0,Junio,Guatemala,San José Pinula,45.0,43.0,"Mestizo, Ladino",Otro,Guatemala,Japón,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Petén,Flores,Enero,2022.0,5.0,Enero,Petén,San Benito,36.0,27.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2022.0,13.0,Octubre,Zacapa,Río Hondo,58.0,55.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Quiché,Zacualpa,Agosto,2022.0,18.0,Febrero,Quiché,Zacualpa,30.0,23.0,Maya,Ignorado,Guatemala,Guatemala,Universitario,Básico,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Izabal,Puerto Barrios,Agosto,2022.0,2.0,Agosto,Izabal,Morales,38.0,34.0,Otro,"Mestizo, Ladino",Estados Unidos De América,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Directores administradores y comerciales
Guatemala,Guatemala,Noviembre,2022.0,4.0,Octubre,Guatemala,Chinautla,31.0,28.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Alta Verapaz,Raxruhá,Mayo,2022.0,5.0,Mayo,Alta Verapaz,Tucurú,42.0,40.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Profesionales de la enseñanza
